$GNGGA,083713.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6C
$GNGGA,083713.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*62
$GNGGA,083714.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6D
$GNGGA,083714.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6F
$GNGGA,083714.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*69
$GNGGA,083714.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6B
$GNGGA,083714.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*65
$GNGGA,083715.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6C
$GNGGA,083715.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6E
$GNGGA,083715.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*68
$GNGGA,083715.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6A
$GNGGA,083715.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*64
$GNGGA,083716.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6F
$GNGGA,083716.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6D
$GNGGA,083716.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6B
$GNGGA,083716.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*69
$GNGGA,083716.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*67
$GNGGA,083717.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6E
$GNGGA,083717.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6C
$GNGGA,083717.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6A
$GNGGA,083717.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*68
$GNGGA,083717.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*66
$GNGGA,083718.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*61
$GNGGA,083718.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*63
$GNGGA,083718.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*65
$GNGGA,083718.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*67
$GNGGA,083718.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*69
$GNGGA,083719.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*60
$GNGGA,083719.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*62
$GNGGA,083719.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*64
$GNGGA,083719.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*66
$GNGGA,083719.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*68
